# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_REGULATION_OF_SIGNA...1        SET      22     -0.22511   -0.0078192      0.17828      0.89664 REACTOME_REGULATION_OF_SIGNALING_BY_CBL
REACTOME_CALNEXIN_CALRETICUL...         SET      26     0.086762    0.0032758      0.13327      0.25752 REACTOME_CALNEXIN_CALRETICULIN_CYCLE
REACTOME_PASSIVE_TRANSPORT_B...         SET      13   -0.0051649  -0.00013794      0.23933      0.50861 REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS
REACTOME_NITRIC_OXIDE_STIMUL...         SET      22     -0.12807   -0.0044485      0.19398      0.74544 REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE
REACTOME_PLATELET_HOMEOSTASIS           SET      84      0.12662    0.0085795     0.089444     0.078445 REACTOME_PLATELET_HOMEOSTASIS
REACTOME_N_GLYCAN_TRIMMING_I...         SET      35      0.11916    0.0052187      0.11959      0.15952 REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE
REACTOME_PLATELET_SENSITIZAT...         SET      17     -0.09666   -0.0029517      0.17781      0.70665 REACTOME_PLATELET_SENSITIZATION_BY_LDL
REACTOME_AQUAPORIN_MEDIATED_...         SET      50       0.2587     0.013536      0.11785     0.014087 REACTOME_AQUAPORIN_MEDIATED_TRANSPORT
REACTOME_RAP1_SIGNALLING                SET      16     -0.15757   -0.0046681       0.1933      0.79249 REACTOME_RAP1_SIGNALLING
REACTOME_PLATELET_CALCIUM_HO...         SET      27       0.2591    0.0099685      0.16741     0.060854 REACTOME_PLATELET_CALCIUM_HOMEOSTASIS
REACTOME_PROSTACYCLIN_SIGNAL...         SET      18      0.37155     0.011675      0.17996     0.019487 REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR
REACTOME_GABA_SYNTHESIS_RELE...         SET      19   -0.0061054  -0.00019709      0.18354      0.51327 REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
REACTOME_INCRETIN_SYNTHESIS_...         SET      22     0.085415    0.0029668      0.15469      0.29042 REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION
REACTOME_TRANSPORT_OF_ORGANI...         SET      11     0.079559    0.0019546      0.24025      0.37027 REACTOME_TRANSPORT_OF_ORGANIC_ANIONS
REACTOME_SYNTHESIS_SECRETION...2        SET      19    -0.070775   -0.0022847      0.17731      0.65511 REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1
REACTOME_IRAK1_RECRUITS_IKK_...         SET      12      0.03575   0.00091734      0.24402      0.44176 REACTOME_IRAK1_RECRUITS_IKK_COMPLEX
REACTOME_TRAF6_MEDIATED_IRF7...1        SET      26     0.021257   0.00080259       0.1448      0.44164 REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
REACTOME_CIRCADIAN_CLOCK                SET      69     -0.26015    -0.015982      0.09479      0.99697 REACTOME_CIRCADIAN_CLOCK
REACTOME_FACTORS_INVOLVED_IN...         SET     154    -0.060674   -0.0055556     0.065912      0.82135 REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION
REACTOME_REGULATION_OF_IFNG_...         SET      14     -0.37728    -0.010456      0.20487      0.96722 REACTOME_REGULATION_OF_IFNG_SIGNALING
REACTOME_REGULATION_OF_MRNA_...         SET      85       0.0334    0.0022764     0.086048      0.34895 REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS
REACTOME_TRAF3_DEPENDENT_IRF...         SET      14     -0.12518   -0.0034692        0.171      0.76792 REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY
REACTOME_GABA_B_RECEPTOR_ACT...         SET      42      0.17762    0.0085197      0.12486     0.077437 REACTOME_GABA_B_RECEPTOR_ACTIVATION
REACTOME_TRANSPORT_TO_THE_GO...         SET     180     0.052149    0.0051586     0.055198       0.1724 REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION
REACTOME_IRON_UPTAKE_AND_TRA...         SET      55      -0.1412   -0.0077477      0.10125      0.91843 REACTOME_IRON_UPTAKE_AND_TRANSPORT
REACTOME_INTERFERON_GAMMA_SI...         SET      89    -0.021916   -0.0015283     0.081951      0.60543 REACTOME_INTERFERON_GAMMA_SIGNALING
REACTOME_N_GLYCAN_ANTENNAE_E...1        SET      15     0.073316    0.0021032      0.20872       0.3627 REACTOME_N_GLYCAN_ANTENNAE_ELONGATION
REACTOME_TRAF6_MEDIATED_IRF7...2        SET      11      0.18634    0.0045781      0.24106      0.21976 REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING
REACTOME_ACTIVATION_OF_IRF3_...         SET      17      0.45877      0.01401       0.1764    0.0046552 REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON
REACTOME_ION_TRANSPORT_BY_P_...         SET      51      0.25616     0.013536       0.1172     0.014427 REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES
REACTOME_INTERFERON_ALPHA_BE...         SET      65     0.088598    0.0052834     0.098583      0.18441 REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
REACTOME_ADVANCED_GLYCOSYLAT...         SET      13      0.46828     0.012506      0.19581    0.0083938 REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING
REACTOME_GABA_RECEPTOR_ACTIV...         SET      56      0.14894     0.008246      0.11256     0.092903 REACTOME_GABA_RECEPTOR_ACTIVATION
REACTOME_KINESINS                       SET      58     0.036745    0.0020703      0.10407      0.36202 REACTOME_KINESINS
REACTOME_N_GLYCAN_ANTENNAE_E...2        SET      26      0.13281    0.0050142      0.15386      0.19404 REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI
REACTOME_REGULATION_OF_IFNA_...         SET      23    -0.059408   -0.0021098      0.19121      0.62198 REACTOME_REGULATION_OF_IFNA_SIGNALING
REACTOME_INTERFERON_SIGNALING           SET     193   -0.0065914  -0.00067492     0.056729      0.54625 REACTOME_INTERFERON_SIGNALING
REACTOME_TRANSFERRIN_ENDOCYT...         SET      30     -0.40864    -0.016571      0.12816      0.99928 REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING
REACTOME_DSCAM_INTERACTIONS             SET      11      -0.3934   -0.0096652      0.25225      0.94056 REACTOME_DSCAM_INTERACTIONS
REACTOME_ION_CHANNEL_TRANSPO...         SET     172     0.080884    0.0078231      0.06216     0.096599 REACTOME_ION_CHANNEL_TRANSPORT
REACTOME_IKK_COMPLEX_RECRUIT...         SET      22      0.28599    0.0099336      0.17169     0.047894 REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1
REACTOME_FORMATION_OF_INCISI...         SET      41     -0.35409    -0.016781       0.1117      0.99924 REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER
REACTOME_TRANSCRIPTIONAL_REG...12       SET      79     -0.17372    -0.011417     0.081894      0.98305 REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION
REACTOME_ENDOSOMAL_SORTING_C...         SET      31     0.088999    0.0036687      0.13273      0.25126 REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT
REACTOME_MEIOTIC_RECOMBINATI...         SET      62      0.11769    0.0068551      0.10405      0.12901 REACTOME_MEIOTIC_RECOMBINATION
REACTOME_PLATELET_AGGREGATIO...         SET      39    -0.048635   -0.0022482       0.1154      0.66328 REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION
REACTOME_SIGNALING_BY_NOTCH             SET     204     0.057087    0.0060078     0.057227      0.15926 REACTOME_SIGNALING_BY_NOTCH
REACTOME_LAGGING_STRAND_SYNT...         SET      18     -0.23737   -0.0074586      0.16764      0.92159 REACTOME_LAGGING_STRAND_SYNTHESIS
REACTOME_INHIBITION_OF_REPLI...         SET      10      0.22331    0.0052311      0.23052      0.16634 REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1
REACTOME_ETHANOL_OXIDATION              SET      12     -0.44146    -0.011328      0.25654      0.95735 REACTOME_ETHANOL_OXIDATION
REACTOME_SYNTHESIS_OF_VERY_L...         SET      23    -0.035907   -0.0012752      0.16741      0.58492 REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS
REACTOME_DNA_REPLICATION                SET     123    -0.012335   -0.0010103     0.066707      0.57335 REACTOME_DNA_REPLICATION
REACTOME_E2F_MEDIATED_REGULA...         SET      19      0.04563     0.001473      0.18346      0.40179 REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION
REACTOME_METABOLISM_OF_CARBO...         SET     277    -0.041015   -0.0050195     0.047216      0.80748 REACTOME_METABOLISM_OF_CARBOHYDRATES
REACTOME_SIGNALING_BY_INSULI...         SET      76     -0.10884   -0.0070158     0.088571      0.89042 REACTOME_SIGNALING_BY_INSULIN_RECEPTOR
REACTOME_SIGNAL_ATTENUATION             SET      10     -0.48857    -0.011445      0.23328      0.98188 REACTOME_SIGNAL_ATTENUATION
REACTOME_SOS_MEDIATED_SIGNAL...         SET       7     -0.21566   -0.0042271      0.26202      0.79476 REACTOME_SOS_MEDIATED_SIGNALLING
REACTOME_HEMOSTASIS                     SET     586    -0.012336   -0.0021768     0.033293       0.6445 REACTOME_HEMOSTASIS
REACTOME_HIV_INFECTION                  SET     224    -0.057164   -0.0063004      0.05164      0.86584 REACTOME_HIV_INFECTION
REACTOME_HIV_LIFE_CYCLE                 SET     146    -0.086017   -0.0076705     0.062757      0.91474 REACTOME_HIV_LIFE_CYCLE
REACTOME_EARLY_PHASE_OF_HIV_...         SET      14     -0.24013   -0.0066552      0.20035      0.88465 REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE
REACTOME_HOST_INTERACTIONS_O...         SET     127    0.0036864   0.00030676      0.07176      0.47952 REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS
REACTOME_RESPIRATORY_ELECTRO...2        SET     106      0.15094     0.011481     0.066824     0.011957 REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS
REACTOME_VIRAL_MESSENGER_RNA...         SET      44     -0.04766   -0.0023397      0.12694      0.64633 REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS
REACTOME_INTERACTIONS_OF_VPR...         SET      35    -0.014643  -0.00064128      0.14239      0.54095 REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS
REACTOME_FORMATION_OF_ATP_BY...         SET      16     -0.10664   -0.0031595      0.18224      0.72078 REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
REACTOME_APC_C_CDH1_MEDIATED...         SET      71     0.079359    0.0049452     0.091958      0.19408 REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1
REACTOME_ACTIVATION_OF_ATR_I...         SET      37    -0.055371   -0.0024932      0.11792      0.68067 REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS
REACTOME_UNWINDING_OF_DNA               SET      12     0.075173    0.0019289      0.17369      0.33258 REACTOME_UNWINDING_OF_DNA
REACTOME_GLUCURONIDATION                SET      25     0.051002    0.0018883      0.19428      0.39646 REACTOME_GLUCURONIDATION
REACTOME_INNATE_IMMUNE_SYSTEM           SET    1002   -0.0080334   -0.0018317     0.025583      0.62324 REACTOME_INNATE_IMMUNE_SYSTEM
REACTOME_MITOTIC_PROMETAPHASE           SET     192    0.0082823   0.00084588       0.0558        0.441 REACTOME_MITOTIC_PROMETAPHASE
REACTOME_APC_C_CDC20_MEDIATE...         SET      23      0.25789    0.0091587      0.14871     0.041455 REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B
REACTOME_G1_S_SPECIFIC_TRANS...         SET      28   0.00055942   2.1918e-05      0.14078      0.49841 REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
REACTOME_SIGNALING_BY_TGF_BE...2        SET      70    -0.041104   -0.0025434     0.091239      0.67383 REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
REACTOME_CONVERSION_FROM_APC...         SET      19      0.11437     0.003692      0.15068      0.22393 REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE
REACTOME_PHOSPHORYLATION_OF_...2        SET      19      0.26508    0.0085572      0.16356     0.052551 REACTOME_PHOSPHORYLATION_OF_THE_APC_C
REACTOME_CYTOSOLIC_SULFONATI...         SET      22    -0.024722   -0.0008587      0.15331      0.56405 REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES
REACTOME_INTEGRATION_OF_PROV...         SET       9     -0.13527   -0.0030063      0.26272      0.69668 REACTOME_INTEGRATION_OF_PROVIRUS
REACTOME_GLUTATHIONE_CONJUGA...         SET      35        0.159    0.0069633       0.1454      0.13709 REACTOME_GLUTATHIONE_CONJUGATION
REACTOME_COMPLEMENT_CASCADE             SET      55    -0.026298    -0.001443      0.10853      0.59572 REACTOME_COMPLEMENT_CASCADE
REACTOME_MTORC1_MEDIATED_SIG...         SET      22     0.023926   0.00083106      0.16075      0.44084 REACTOME_MTORC1_MEDIATED_SIGNALLING
REACTOME_ACTIVATION_OF_BH3_O...         SET      29     0.027161     0.001083      0.14841       0.4274 REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS
REACTOME_GLUCOSE_METABOLISM             SET      89    -0.012933  -0.00090184     0.082424      0.56234 REACTOME_GLUCOSE_METABOLISM
REACTOME_VOLTAGE_GATED_POTAS...         SET      42      -0.1303     -0.00625      0.13974      0.82444 REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS
REACTOME_ADAPTIVE_IMMUNE_SYS...         SET     723     0.012273    0.0023963     0.029862      0.34054 REACTOME_ADAPTIVE_IMMUNE_SYSTEM
REACTOME_NOD1_2_SIGNALING_PA...         SET      33     0.040461    0.0017207      0.13979      0.38613 REACTOME_NOD1_2_SIGNALING_PATHWAY
REACTOME_CYTOKINE_SIGNALING_...         SET     805     0.025001    0.0051387     0.028194      0.18761 REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
REACTOME_MEIOTIC_SYNAPSIS               SET      59     0.084701     0.004813     0.099018      0.19617 REACTOME_MEIOTIC_SYNAPSIS
REACTOME_ANTIGEN_PRESENTATIO...         SET      24     -0.00361  -0.00013096      0.14126      0.51019 REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
REACTOME_THE_NLRP3_INFLAMMAS...         SET      14     -0.19116   -0.0052978      0.18221      0.85293 REACTOME_THE_NLRP3_INFLAMMASOME
REACTOME_CLASS_I_MHC_MEDIATE...         SET     354    -0.007378   -0.0010186      0.04183         0.57 REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION
REACTOME_ANTIGEN_PROCESSING_...2        SET     297     0.016644    0.0021081     0.045422      0.35702 REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
REACTOME_TANDEM_PORE_DOMAIN_...         SET      12      0.25848    0.0066325      0.25921      0.15935 REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS
REACTOME_INFLAMMASOMES                  SET      19     -0.20279   -0.0065464      0.16455      0.89109 REACTOME_INFLAMMASOMES
REACTOME_POTASSIUM_CHANNELS             SET     101     0.045485    0.0033778     0.086529      0.29956 REACTOME_POTASSIUM_CHANNELS
REACTOME_NUCLEOTIDE_BINDING_...         SET      51    -0.073141    -0.003865      0.10846      0.74996 REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS
REACTOME_INWARDLY_RECTIFYING...         SET      34       0.1386    0.0059828      0.13988      0.16089 REACTOME_INWARDLY_RECTIFYING_K_CHANNELS
REACTOME_TELOMERE_MAINTENANCE           SET      69     0.067551    0.0041499     0.088809      0.22345 REACTOME_TELOMERE_MAINTENANCE
REACTOME_PLATELET_ACTIVATION...         SET     249    0.0029042   0.00033725     0.048311      0.47603 REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION
REACTOME_REMOVAL_OF_THE_FLAP...         SET      11     -0.19542   -0.0048011      0.20787      0.82641 REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND
REACTOME_CREATION_OF_C4_AND_...         SET      13    -0.094897   -0.0025344      0.23302      0.65808 REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS
REACTOME_APC_CDC20_MEDIATED_...         SET      25      0.25855    0.0095726       0.1422     0.034525 REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A
REACTOME_INITIAL_TRIGGERING_...         SET      20    -0.088339   -0.0029258      0.17301      0.69518 REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
REACTOME_EXTENSION_OF_TELOME...         SET      41    -0.023843     -0.00113      0.11142      0.58473 REACTOME_EXTENSION_OF_TELOMERES
REACTOME_G2_M_CHECKPOINTS               SET     153   -0.0072732  -0.00066382     0.063661      0.54548 REACTOME_G2_M_CHECKPOINTS
REACTOME_G2_M_DNA_DAMAGE_CHE...         SET      81    -0.060348   -0.0040156     0.085336      0.76027 REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
REACTOME_S_PHASE                        SET     156    -0.042122   -0.0038816     0.059599      0.76014 REACTOME_S_PHASE
REACTOME_TRYPTOPHAN_CATABOLI...         SET      14     0.045348    0.0012568      0.22522      0.42021 REACTOME_TRYPTOPHAN_CATABOLISM
REACTOME_DNA_STRAND_ELONGATI...         SET      30     -0.08663    -0.003513      0.12063      0.76366 REACTOME_DNA_STRAND_ELONGATION
REACTOME_CHOLESTEROL_BIOSYNT...         SET      23  -0.00013754  -4.8846e-06      0.14479      0.50038 REACTOME_CHOLESTEROL_BIOSYNTHESIS
REACTOME_FGFR2C_LIGAND_BINDI...         SET      12       0.2204    0.0056555      0.24081      0.18004 REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_METABOLISM_OF_PORPH...         SET      25    -0.082286   -0.0030466      0.14564      0.71396 REACTOME_METABOLISM_OF_PORPHYRINS
REACTOME_SIGNALING_BY_FGFR              SET      85     0.038351    0.0026138     0.085143       0.3262 REACTOME_SIGNALING_BY_FGFR
REACTOME_DIGESTION_OF_DIETAR...1        SET      10      0.21897    0.0051294      0.26063      0.20042 REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE
REACTOME_FGFR1_LIGAND_BINDIN...         SET      15      0.24385    0.0069951      0.20875      0.12139 REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
REACTOME_GAP_JUNCTION_ASSEMB...         SET      34     -0.09304   -0.0040162      0.13909      0.74823 REACTOME_GAP_JUNCTION_ASSEMBLY
REACTOME_SYNTHESIS_OF_GLYCOS...         SET      17    -0.062355   -0.0019041      0.15684      0.65452 REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI
REACTOME_INTRINSIC_PATHWAY_F...         SET      51      0.02571    0.0013586      0.10739       0.4054 REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS
REACTOME_APOPTOTIC_EXECUTION...         SET      48     -0.19725    -0.010113      0.11287      0.95972 REACTOME_APOPTOTIC_EXECUTION_PHASE
NAKAMURA_CANCER_MICROENVIRON...2        SET      24     -0.10865   -0.0039415      0.17321      0.73476 NAKAMURA_CANCER_MICROENVIRONMENT_UP
NAKAMURA_CANCER_MICROENVIRON...1        SET      45    -0.016273  -0.00080789      0.10637      0.56079 NAKAMURA_CANCER_MICROENVIRONMENT_DN
WEST_ADRENOCORTICAL_TUMOR_MA...2        SET      22      0.24518    0.0085161      0.16065     0.063499 WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP
WEST_ADRENOCORTICAL_TUMOR_MA...1        SET      20     -0.26447   -0.0087591      0.17153      0.93844 WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN
WINTER_HYPOXIA_UP                       SET      90     0.018145    0.0012724     0.078687      0.40881 WINTER_HYPOXIA_UP
WINTER_HYPOXIA_DN                       SET      45    -0.066079   -0.0032805      0.12648      0.69931 WINTER_HYPOXIA_DN
PARENT_MTOR_SIGNALING_UP                SET     529   -0.0040729  -0.00068398     0.033002      0.54911 PARENT_MTOR_SIGNALING_UP
PARENT_MTOR_SIGNALING_DN                SET      43    0.0027829   0.00013506      0.11335      0.49021 PARENT_MTOR_SIGNALING_DN
PYEON_HPV_POSITIVE_TUMORS_UP            SET      89    -0.043694   -0.0030469     0.081114      0.70494 PYEON_HPV_POSITIVE_TUMORS_UP
PYEON_HPV_POSITIVE_TUMORS_DN            SET       8     0.076698    0.0016071      0.27743       0.3911 PYEON_HPV_POSITIVE_TUMORS_DN
NAKAMURA_TUMOR_ZONE_PERIPHER...2        SET     264  -0.00064194  -7.6725e-05     0.048504      0.50528 NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP
NAKAMURA_TUMOR_ZONE_PERIPHER...1        SET     582    -0.040176   -0.0070663      0.03306      0.88786 NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN
PICCALUGA_ANGIOIMMUNOBLASTIC...2        SET     205    -0.041067   -0.0043324     0.057401      0.76283 PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP
PICCALUGA_ANGIOIMMUNOBLASTIC...1        SET     122    0.0048325   0.00039419     0.070776      0.47278 PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN
LU_TUMOR_VASCULATURE_UP                 SET      27     0.098221     0.003779      0.15409      0.26193 LU_TUMOR_VASCULATURE_UP
LU_TUMOR_VASCULATURE_DN                 SET       8      0.15489    0.0032455      0.22596      0.24652 LU_TUMOR_VASCULATURE_DN
KORKOLA_EMBRYONAL_CARCINOMA_...2        SET      42      0.17327    0.0083112      0.12365      0.08057 KORKOLA_EMBRYONAL_CARCINOMA_UP
KORKOLA_EMBRYONAL_CARCINOMA_...1        SET      12      0.19572    0.0050223      0.22351       0.1906 KORKOLA_EMBRYONAL_CARCINOMA_DN
KORKOLA_TERATOMA_UP                     SET      17      0.06371    0.0019455      0.18182      0.36302 KORKOLA_TERATOMA_UP
KORKOLA_YOLK_SAC_TUMOR_UP               SET      20      0.32945     0.010911      0.18305     0.035957 KORKOLA_YOLK_SAC_TUMOR_UP
KORKOLA_CHORIOCARCINOMA_UP              SET       6     0.017358     0.000315       0.3062       0.4774 KORKOLA_CHORIOCARCINOMA_UP
KORKOLA_CHORIOCARCINOMA_DN              SET      11      0.23705     0.005824       0.2302      0.15156 KORKOLA_CHORIOCARCINOMA_DN
KORKOLA_SEMINOMA_UP                     SET      43      0.22378     0.010861      0.13398     0.047444 KORKOLA_SEMINOMA_UP
